item_sku_id,newyear,springfestival,tombsweepingfestival,labourday,dragonboatfestival,midautumnfestival,nationalday,h1111mark,h618mark,h1212mark,day_of_week,free_gift_flag,ghost_offer_flag,dq_and_jq_pay_flag,jq_pay_flag,dq_pay_flag,full_minus_offer_flag,suit_offer_flag,sku_offer_flag,non_promo_flag,sale_qtty,after_prefr_amount,before_prefr_amount,synthetic_before_prefr_amount,participation_rate_full_minus_and_suit_offer,participation_rate_dq_and_jq_pay,sku_offer_discount_rate,full_minus_offer_discount_rate,suit_offer_discount_rate,ghost_offer_discount_rate,dq_and_jq_pay_discount_rate,jq_pay_discount_rate,dq_pay_discount_rate,free_gift_discount_rate,out_of_stock_flag,week_of_year_fourier_sin_1,week_of_year_fourier_cos_1,week_of_year_fourier_sin_2,week_of_year_fourier_cos_2,week_of_year_fourier_sin_3,week_of_year_fourier_cos_3,day_of_week_fourier_sin_1,day_of_week_fourier_cos_1,day_of_week_fourier_sin_2,day_of_week_fourier_cos_2,day_of_week_fourier_sin_3,day_of_week_fourier_cos_3,sku_status_cd,dt
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,0,26,1369.4,1479.4,1014,0,0,0,0,0,0,0,0,0,0,0,0.978556492,-0.205978619,-0.403123429,-0.915145617,-0.812486878,0.582979479,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-04-11
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,0,4,206.6,227.6,156,0,0,0,0,0,0,0,0,0,0,0,0.978556492,-0.205978619,-0.403123429,-0.915145617,-0.812486878,0.582979479,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-04-12
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,0,2,110.8,113.8,78,0,0,0,0,0,0,0,0,0,0,0,0.978556492,-0.205978619,-0.403123429,-0.915145617,-0.812486878,0.582979479,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-04-13
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,0,0,0,0,11,583.9,625.9,429,0,0,0,0,0,0,0,0,0,0,0,0.978556492,-0.205978619,-0.403123429,-0.915145617,-0.812486878,0.582979479,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-04-14
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,0,FALSE,FALSE,0,0,0,0,7,381.3,398.3,273,0,0,0,0,0,0,0,0,0,0,0,0.978556492,-0.205978619,-0.403123429,-0.915145617,-0.812486878,0.582979479,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-04-15
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,0,0,0,0,3,161.7,170.7,117,0,0,0,0,0,0,0,0,0,0,0,0.978556492,-0.205978619,-0.403123429,-0.915145617,-0.812486878,0.582979479,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-04-16
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,0,0,0,0,19,1022.1,1081.1,741,0,0,0,0,0,0,0,0,0,0,0,0.947326354,-0.320269854,-0.606800146,-0.794854441,-0.558646766,0.829405685,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-04-17
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,0,14,756.6,796.6,546,0,0,0,0,0,0,0,0,0,0,0,0.947326354,-0.320269854,-0.606800146,-0.794854441,-0.558646766,0.829405685,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-04-18
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,1,FALSE,TRUE,0,0,0,0,13,704.7,739.7,507,0,0.076923077,0,0,0,0,0.076923077,0,0.076923077,0,0,0.947326354,-0.320269854,-0.606800146,-0.794854441,-0.558646766,0.829405685,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-04-19
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,0,0,0,0,12,660.8,682.8,468,0,0,0,0,0,0,0,0,0,0,0,0.947326354,-0.320269854,-0.606800146,-0.794854441,-0.558646766,0.829405685,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-04-20
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,1,0,0,0,20,703,1138,780,0.4,0,0,0.215705128,0,0,0,0,0,0,0,0.947326354,-0.320269854,-0.606800146,-0.794854441,-0.558646766,0.829405685,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-04-21
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,FALSE,TRUE,1,0,0,0,38,1152.2,2162.2,1482,0.605263158,0.078947368,0,0.222537112,0,0,0.042735043,0,0.042735043,0,0,0.947326354,-0.320269854,-0.606800146,-0.794854441,-0.558646766,0.829405685,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-04-22
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,1,0,0,0,28,845.2,1593.2,1092,0.642857143,0,0,0.226007326,0,0,0,0,0,0,0,0.947326354,-0.320269854,-0.606800146,-0.794854441,-0.558646766,0.829405685,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-04-23
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,1,0,0,0,43,1302.7,2446.7,1677,0.627906977,0,0,0.223196184,0,0,0,0,0,0,0,0.90279783,-0.430065202,-0.776523863,-0.630087844,-0.234886046,0.972022914,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-04-24
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,1,0,0,0,43,1325.7,2446.7,1677,0.441860465,0,0,0.209481216,0,0,0,0,0,0,0,0.90279783,-0.430065202,-0.776523863,-0.630087844,-0.234886046,0.972022914,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-04-25
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,1,FALSE,TRUE,0,0,1,0,41,1307.9,2332.9,1599,0,0.414634146,0.182051282,0,0,0,0.134238311,0,0.134238311,0,0,0.90279783,-0.430065202,-0.776523863,-0.630087844,-0.234886046,0.972022914,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-04-26
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,1,TRUE,TRUE,0,0,1,0,39,1244.1,2219.1,1521,0,0.358974359,0.182051282,0,0,0,0.168498168,0.512820513,0.142011834,0,0,0.90279783,-0.430065202,-0.776523863,-0.630087844,-0.234886046,0.972022914,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-04-27
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,1,FALSE,TRUE,0,0,1,0,39,1358.1,2333.1,1521,0,0.333333333,0.107100592,0,0,0,0.140039448,0,0.140039448,0,0,0.90279783,-0.430065202,-0.776523863,-0.630087844,-0.234886046,0.972022914,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-04-28
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,FALSE,TRUE,0,0,1,0,44,1535.6,2635.6,1716,0,0.409090909,0.105128205,0,0,0,0.141025641,0,0.141025641,0,0,0.90279783,-0.430065202,-0.776523863,-0.630087844,-0.234886046,0.972022914,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-04-29
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,1,FALSE,TRUE,0,0,1,0,43,1500.7,2575.7,1677,0,0.348837209,0.105128205,0,0,0,0.143589744,0,0.143589744,0,0,0.90279783,-0.430065202,-0.776523863,-0.630087844,-0.234886046,0.972022914,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-04-30
2138027,0,0,0,1,0,0,0,0,0,0,1,0,0,1,FALSE,TRUE,0,0,1,0,52,1814.8,3114.8,2028,0,0.384615385,0.105128205,0,0,0,0.153846154,0,0.153846154,0,0,0.845596004,-0.533823378,-0.90279783,-0.430065202,0.118273171,0.992981096,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-05-01
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,1,0,0,0,47,1560,2815.3,2674.3,0.617021277,0,0,0.416669783,0,0,0,0,0,0,0,0.845596004,-0.533823378,-0.90279783,-0.430065202,0.118273171,0.992981096,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-05-02
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,1,0,0,0,60,2000.4,3594,3414,0.55,0,0,0.414059754,0,0,0,0,0,0,0,0.845596004,-0.533823378,-0.90279783,-0.430065202,0.118273171,0.992981096,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-05-03
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,1,TRUE,FALSE,1,0,0,0,62,2082.6,3713.8,3527.8,0.467741935,0.016129032,0,0.409660412,0,0,0.123022847,0.087873462,0,0,0,0.845596004,-0.533823378,-0.90279783,-0.430065202,0.118273171,0.992981096,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-05-04
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,1,FALSE,TRUE,1,0,0,0,69,2317.8,4133.1,3926.1,0.449275362,0.057971014,0,0.409643157,0,0,0.039543058,0,0.039543058,0,0,0.845596004,-0.533823378,-0.90279783,-0.430065202,0.118273171,0.992981096,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-05-05
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,FALSE,TRUE,1,0,0,0,56,1860.4,3354.4,3186.4,0.571428571,0.017857143,0,0.41614361,0,0,0.052724077,0,0.052724077,0,0,0.845596004,-0.533823378,-0.90279783,-0.430065202,0.118273171,0.992981096,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-05-06
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,1,FALSE,TRUE,1,0,0,0,65,2148.5,3893.5,3698.5,0.661538462,0.123076923,0,0.41908882,0,0,0.028558875,0,0.028558875,0,0,0.845596004,-0.533823378,-0.90279783,-0.430065202,0.118273171,0.992981096,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-05-07
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,1,0,0,0,68,2287.2,4073.2,3869.2,0.5,0,0,0.408870051,0,0,0,0,0,0,0,0.776523863,-0.630087844,-0.978556492,-0.205978619,0.456629237,0.889657091,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-05-08
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,1,FALSE,TRUE,1,0,0,0,71,2397.9,4252.9,4039.9,0.436619718,0.014084507,0,0.406445704,0,0,0.14059754,0,0.14059754,0,0,0.776523863,-0.630087844,-0.978556492,-0.205978619,0.456629237,0.889657091,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-05-09
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,1,TRUE,TRUE,1,0,0,0,116,3897.4,6948.4,6600.4,0.50862069,0.163793103,0,0.409520635,0,0,0.040699288,0.035149385,0.041007616,0,0,0.776523863,-0.630087844,-0.978556492,-0.205978619,0.456629237,0.889657091,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-05-10
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,1,FALSE,TRUE,1,0,0,0,87,2908.3,5211.3,4950.3,0.574712644,0.011494253,0,0.412500253,0,0,0.105448155,0,0.105448155,0,0,0.776523863,-0.630087844,-0.978556492,-0.205978619,0.456629237,0.889657091,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-05-11
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,1,FALSE,TRUE,1,0,0,0,105,3538.3,6289.5,5974.5,0.495238095,0.066666667,0,0.40776634,0,0,0.032638715,0,0.032638715,0,0,0.776523863,-0.630087844,-0.978556492,-0.205978619,0.456629237,0.889657091,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-05-12
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,FALSE,TRUE,1,0,0,0,104,3508.6,6229.6,5917.6,0.471153846,0.009615385,0,0.407090712,0,0,0.105448155,0,0.105448155,0,0,0.776523863,-0.630087844,-0.978556492,-0.205978619,0.456629237,0.889657091,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-05-13
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,1,0,0,0,88,2991.2,5271.2,5007.2,0.363636364,0,0,0.402620227,0,0,0,0,0,0,0,0.776523863,-0.630087844,-0.978556492,-0.205978619,0.456629237,0.889657091,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-05-14
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,TRUE,1,0,0,0,87,2896.8,5211.3,4950.3,0.586206897,0.011494253,0,0.414823344,0,0,0.105448155,0,0.105448155,0,0,0.696551029,-0.717507257,-0.999560837,0.029633328,0.737833279,0.674983002,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-05-15
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE,FALSE,0,0,0,0,27,1544.3,1617.3,1536.3,0,0,0,0,0,0,0,0,0,0,0,0.696551029,-0.717507257,-0.999560837,0.029633328,0.737833279,0.674983002,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-05-16
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,0,0,0,0,26,1477.4,1557.4,1479.4,0,0,0,0,0,0,0,0,0,0,0,0.696551029,-0.717507257,-0.999560837,0.029633328,0.737833279,0.674983002,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-05-17
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,0,FALSE,FALSE,1,0,0,0,37,1678.3,2216.3,2105.3,0.432432432,0,0,0.343505352,0,0,0,0,0,0,0,0.696551029,-0.717507257,-0.999560837,0.029633328,0.737833279,0.674983002,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-05-18
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,1,FALSE,TRUE,1,0,0,0,76,3065.2,4552.4,4324.4,0.513157895,0.013157895,0,0.331033759,0,0,0.035149385,0,0.035149385,0,0,0.696551029,-0.717507257,-0.999560837,0.029633328,0.737833279,0.674983002,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-05-19
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,FALSE,TRUE,1,0,0,0,60,2272.5,3594,3414,0.633333333,0.05,0,0.334358524,0,0,0.035149385,0,0.035149385,0,0,0.696551029,-0.717507257,-0.999560837,0.029633328,0.737833279,0.674983002,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-05-20
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,1,0,0,0,79,3005.2,4732.1,4495.1,0.569620253,0,0,0.331449801,0,0,0,0,0,0,0,0.696551029,-0.717507257,-0.999560837,0.029633328,0.737833279,0.674983002,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-05-21
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,FALSE,1,0,0,0,75,2875.5,4492.5,4267.5,0.506666667,0,0,0.326186292,0,0,0,0,0,0,0,0.606800146,-0.794854441,-0.964635582,0.263587166,0.926689607,0.375827582,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-05-22
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,1,FALSE,TRUE,1,0,0,0,85,3192.5,5091.5,4836.5,0.729411765,0.023529412,0,0.339915228,0,0,0.052724077,0,0.052724077,0,0,0.606800146,-0.794854441,-0.964635582,0.263587166,0.926689607,0.375827582,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-05-23
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,1,TRUE,TRUE,1,0,0,0,94,3547.6,5630.6,5348.6,0.680851064,0.063829787,0,0.336723629,0,0,0.055653193,0.158172232,0.035149385,0,0,0.606800146,-0.794854441,-0.964635582,0.263587166,0.926689607,0.375827582,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-05-24
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,1,TRUE,FALSE,1,0,0,0,85,3261.5,5091.5,4836.5,0.517647059,0.011764706,0,0.325648713,0,0,0.193321617,0.087873462,0,0,0,0.606800146,-0.794854441,-0.964635582,0.263587166,0.926689607,0.375827582,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-05-25
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,0,FALSE,FALSE,1,0,0,0,64,2415.1,3833.6,3641.6,0.734375,0,0,0.336802504,0,0,0,0,0,0,0,0.606800146,-0.794854441,-0.964635582,0.263587166,0.926689607,0.375827582,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-05-26
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,TRUE,TRUE,1,0,0,0,73,2734.7,4372.7,4153.7,0.753424658,0.136986301,0,0.341623131,0,0,0.098418278,0.246045694,0.035149385,0,0,0.606800146,-0.794854441,-0.964635582,0.263587166,0.926689607,0.375827582,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-05-27
2138027,0,0,0,0,1,0,0,0,0,0,7,0,0,1,FALSE,TRUE,1,0,0,0,83,3148.7,4971.7,4722.7,0.602409639,0.13253012,0,0.333283927,0,0,0.036747084,0,0.036747084,0,0,0.606800146,-0.794854441,-0.964635582,0.263587166,0.926689607,0.375827582,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-05-28
2138027,0,0,0,0,1,0,0,0,0,0,1,0,0,1,FALSE,TRUE,1,0,0,0,102,3850,6109.8,5803.8,0.68627451,0.029411765,0,0.336641511,0,0,0.035149385,0,0.035149385,0,0,0.508531119,-0.861043612,-0.875734942,0.482792203,0.999560837,0.029633328,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-05-29
2138027,0,0,0,0,1,0,0,0,0,0,2,0,0,1,FALSE,TRUE,1,0,0,0,68,2581.2,4073.2,3869.2,0.617647059,0.014705882,0,0.332885351,0,0,0.175746924,0,0.175746924,0,0,0.508531119,-0.861043612,-0.875734942,0.482792203,0.999560837,0.029633328,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-05-30
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,1,0,0,0,95,3612.5,5690.5,5405.5,0.6,0,0,0.331699195,0,0,0,0,0,0,0,0.508531119,-0.861043612,-0.875734942,0.482792203,0.999560837,0.029633328,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-05-31
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,1,FALSE,TRUE,0,0,0,0,88,3511.2,5271.2,3071.2,0,0.340909091,0,0,0,0,0.181470869,0,0.17860554,0,0,0.508531119,-0.861043612,-0.875734942,0.482792203,0.999560837,0.029633328,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-06-01
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,1,FALSE,TRUE,0,0,0,0,86,3431.4,5151.4,3001.4,0,0.38372093,0,0,0,0,0.184943996,0,0.184943996,0,0,0.508531119,-0.861043612,-0.875734942,0.482792203,0.999560837,0.029633328,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-06-02
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,FALSE,TRUE,0,0,0,0,87,3471.3,5211.3,3036.3,0,0.310344828,0,0,0,0,0.168736071,0,0.168736071,0,0,0.508531119,-0.861043612,-0.875734942,0.482792203,0.999560837,0.029633328,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-06-03
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,1,FALSE,TRUE,0,0,0,0,88,3511.2,5271.2,3071.2,0,0.227272727,0,0,0,0,0.160458453,0,0.160458453,0,0,0.508531119,-0.861043612,-0.875734942,0.482792203,0.999560837,0.029633328,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-06-04
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,TRUE,0,0,0,0,81,3231.9,4851.9,2826.9,0,0.333333333,0,0,0,0,0.156001273,0,0.156001273,0,0,0.403123429,-0.915145617,-0.737833279,0.674983002,0.947326354,-0.320269854,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-06-05
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,1,FALSE,TRUE,0,0,0,0,110,4389,6589,4389,0,0.4,0,0,0,0,0.156185919,0,0.156185919,0,0,0.403123429,-0.915145617,-0.737833279,0.674983002,0.947326354,-0.320269854,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-06-06
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,1,TRUE,TRUE,0,0,0,1,92,3569.6,5510.8,3670.8,0,0.52173913,0,0,0,0,0.168128655,0.601503759,0.158907908,0,0,0.403123429,-0.915145617,-0.737833279,0.674983002,0.947326354,-0.320269854,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-06-07
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,1,FALSE,TRUE,0,0,0,1,131,5082.8,7846.9,5226.9,0,0.58778626,0,0,0,0,0.261042216,0,0.261042216,0,0,0.403123429,-0.915145617,-0.737833279,0.674983002,0.947326354,-0.320269854,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-06-08
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,1,FALSE,TRUE,0,0,0,1,208,8070.4,12459.2,8299.2,0,0.663461538,0,0,0,0,0.288947005,0,0.288765392,0,0,0.403123429,-0.915145617,-0.737833279,0.674983002,0.947326354,-0.320269854,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-06-09
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,FALSE,TRUE,0,0,0,1,136,5276.8,8146.4,5426.4,0,0.625,0,0,0,0,0.246498599,0,0.246498599,0,0,0.403123429,-0.915145617,-0.737833279,0.674983002,0.947326354,-0.320269854,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-06-10
2138027,0,0,0,0,0,0,0,0,0,0,7,0,0,1,TRUE,TRUE,0,0,0,1,82,3181.6,4911.8,3271.8,0,0.463414634,0,0,0,0,0.179395858,0.952380952,0.158504369,0,0,0.403123429,-0.915145617,-0.737833279,0.674983002,0.947326354,-0.320269854,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-06-11
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,TRUE,0,0,0,0,72,2872.8,4312.8,2872.8,0,0.416666667,0,0,0,0,0.140350877,0,0.140350877,0,0,0.292056771,-0.956400984,-0.558646766,0.829405685,0.776523863,-0.630087844,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-06-12
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,1,FALSE,TRUE,0,0,0,0,72,2872.8,4312.8,2872.8,0,0.458333333,0,0,0,0,0.16404648,0,0.16404648,0,0,0.292056771,-0.956400984,-0.558646766,0.829405685,0.776523863,-0.630087844,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-06-13
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,1,FALSE,TRUE,0,0,1,0,94,3648.6,5630.6,3750.6,0,0.35106383,0.07518797,0,0,0,0.138983823,0,0.138224349,0,0,0.292056771,-0.956400984,-0.558646766,0.829405685,0.776523863,-0.630087844,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-06-14
2138027,0,0,0,0,0,0,0,0,0,0,4,0,0,1,FALSE,TRUE,0,0,1,0,97,3579.3,5810.3,3870.3,0,0.319587629,0.07518797,0,0,0,0.132589538,0,0.132589538,0,0,0.292056771,-0.956400984,-0.558646766,0.829405685,0.776523863,-0.630087844,-0.433883739,-0.900968868,0.781831482,0.623489802,-0.974927912,-0.222520934,1,2017-06-15
2138027,0,0,0,0,0,0,0,0,0,0,5,0,0,1,FALSE,TRUE,0,0,1,0,114,4206.6,6828.6,4548.6,0,0.473684211,0.07518797,0,0,0,0.138308735,0,0.138308735,0,0,0.292056771,-0.956400984,-0.558646766,0.829405685,0.776523863,-0.630087844,-0.974927912,-0.222520934,0.433883739,-0.900968868,0.781831482,0.623489802,1,2017-06-16
2138027,0,0,0,0,0,0,0,0,0,0,6,0,0,1,TRUE,TRUE,0,0,1,0,110,4059,6589,4389,0,0.381818182,0.07518797,0,0,0,0.137844612,0.050125313,0.139984107,0,0,0.292056771,-0.956400984,-0.558646766,0.829405685,0.776523863,-0.630087844,-0.781831482,0.623489802,-0.974927912,-0.222520934,-0.433883739,-0.900968868,1,2017-06-17
2138027,0,0,0,0,0,0,0,0,1,0,7,0,0,1,TRUE,TRUE,0,0,1,0,279,10295.1,16712.1,11132.1,0,0.634408602,0.07518797,0,0,0,0.257904649,0.100250627,0.25880041,0,0,0.292056771,-0.956400984,-0.558646766,0.829405685,0.776523863,-0.630087844,4.14E-13,1,8.27E-13,1,1.24E-12,1,1,2017-06-18
2138027,0,0,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,TRUE,0,0,1,0,103,3800.7,6169.7,4109.7,0,0.601941748,0.07518797,0,0,0,0.251839276,0,0.251839276,0,0,0.176890275,-0.984230578,-0.348201635,0.937419661,0.508531119,-0.861043612,0.781831482,0.623489802,0.974927912,-0.222520934,0.433883739,-0.900968868,1,2017-06-19
2138027,0,0,0,0,0,0,0,0,0,0,2,0,0,1,FALSE,TRUE,0,0,1,0,101,3726.9,6049.9,4029.9,0,0.584158416,0.07518797,0,0,0,0.26889257,0,0.26889257,0,0,0.176890275,-0.984230578,-0.348201635,0.937419661,0.508531119,-0.861043612,0.974927912,-0.222520934,-0.433883739,-0.900968868,-0.781831482,0.623489802,1,2017-06-20
2138027,0,0,0,0,0,0,0,0,0,0,3,0,0,0,FALSE,FALSE,1,0,0,0,50,1783,2995,1995,0.44,0,0,0.106265664,0,0,0,0,0,0,0,0.176890275,-0.984230578,-0.348201635,0.937419661,0.508531119,-0.861043612,0.433883739,-0.900968868,-0.781831482,0.623489802,0.974927912,-0.222520934,1,2017-06-21
